Tweet,Target,Stance
independent independent voter say impeachment something trump unifying party new democrat socialist party folk democrat jfk era walkawayfromdemocratsocialists walkaway blexit lexit,Donald Trump,1
sotu cancelled president criminal currently squatting wh eviction proceeding take timeif mueller get done november democratic congress,Donald Trump,0
analysis collusion crime colluding trump,Donald Trump,0
still wishing miracle elizabethwarren could run vp bernie going sure win democrat get racistpresident white house,Bernie Sanders,1
perfect need progressive independent vote bernie well thank,Bernie Sanders,1
found couple new patriot need follow back still need follow back patriotsunite trump,Donald Trump,1
case momentarily confused yes looking glass gop chairwoman referring trump scandal hillary email uraniam one benghazi hillary health gopcomplicit,Donald Trump,0
big problem wbernie left preoccupation socialism v capitalism dem v repub said also equating socialism progressivism hence apprehension elizabethwarren blind spot blacklivesmatter etc,Bernie Sanders,0
getting millennialvote primary even important black progressive poll show biden leading among black voter w double digit democratic primary candidate among black millennials lead completely disappears,Joe Biden,1
failed invoke defense protection act till forced people texas die lack testing medical supply late stop obsequious show ball dumptrumpnow trump,Donald Trump,0
bernie berniesanders rt ttagaris accept normal today grandchild tell u crazy accept trust berniesanders take insurance company drug company alway,Bernie Sanders,1
inevitable end attempt implement socialism totalitarian government killing unarmed citizenspay attention,Bernie Sanders,0
anyone else see hunger game accurate view country headed right bullshit like emphasize berniesanders,Bernie Sanders,1
spending time swanky fundraiser listening donor write biggest check individual may contribute 2800 2019 2800 2020 federal candidate given amount swanky elizabeth thanks putdown,Joe Biden,1
super tuesday biden seal comeback string victory via u politics politicalparties election campaign voter poll 2020election,Joe Biden,1
thinking sane patriotic american would trust word brave hero uniform smirking draft dodging usefulidiot pretender potus vindmanisapatriot trumpisafailure unfittobepresident trump,Donald Trump,0
biden want try fix healthcare profit want healthcare provider decides live mean bank account medicareforall wtf,Joe Biden,0
check joes new page give follow good guy easy deal trustworthy name,Joe Biden,1
sickening anything defend freshman woman went closed door pas resolution past behaviour pull start impeachment trump district need vote office republican,Donald Trump,0
awfl alert think want hear bunch trump female lib comedian channel shessofunny yeah cc,Donald Trump,1
jesus senator meadow peak gop bring black woman trump racist show tell moment he provided proof claim saying trump thing point history remember kindly gop,Donald Trump,0
afraid losing joebiden november reason acting like child never seen call president act way,Joe Biden,0
difference ageism compassion biden unfortunately dementia dnc struggling save face biden biden bidendropout,Joe Biden,0
understand fuss donaldtrump impeached may abused power doubt he 1st he still going trump point donaldtrumpimpeached,Donald Trump,1
sound like talking trump administration corruptgop past pattern blatant deception amp actively trying cover coronavirus trump admins mo,Donald Trump,1
need medium support freedom speech one censor conservative difference opinion defending maga kag,Donald Trump,1
yes sleeping beauty hearing alarm waking trump,Donald Trump,0
press trumpf putin repugs calling violence press one friggin thing done,Donald Trump,0
bernie sounded great npr today mad campaign folk even agree sign letter support union counselor support military member insurance company boss steal taxpayer dollar working people huh,Bernie Sanders,1
well well joebiden lied joe worry like doctor keep doctor,Joe Biden,0
following rabbit hole however get follow joebiden,Joe Biden,1
angry money buy election want know berniesanders seem angry fed corruption,Bernie Sanders,1
proud biden leading ca vets4biden would love team please join u,Joe Biden,1
get nothing done baltimore american people fired mueller muellerfail cummingsgotogo cummingsafailedleaderinbaltimore shiftyschiff,Donald Trump,1
lie better anything else already one like berniesanders,Bernie Sanders,0
november one call trumpukraine trump stupidwatergate thisisnotnormal rather unusual omb expressing concern purely policybased budgetoriented via,Donald Trump,0
learnt impeached mean donaldtrump leave office trial convicted go fact billclinton held office post impeachment battle continues impeachmentvote,Donald Trump,0
100 agreed member gop make decision side donaldtrump without weighing obvious evidence remember nobody care opinion represent people impeachandremove truth factsmatter,Donald Trump,0
great video solsuperb editing music content president trump best president life time,Donald Trump,1
many jew mezuzot door post many jewish kid grandkids hey sincere wanting future jewish generation must stop speaking jew,Bernie Sanders,0
eliminate entire student medical debt bernie would know money amp scarcity fake pulled 3t wallst one week nowhere know going pay itis b question people need help never asked bank,Bernie Sanders,1
point going believe filthy rumor joe truly done anything wronganything illicit illegalit would come eight year served vp obama r toady fling mud like joebiden,Joe Biden,1
thank lovely day one lucky person going get go home awesome joebiden signed shirt let u go joe nhpolitics,Joe Biden,1
thank hope hard feeling could stomach potus helped guy ye vay screw merrychrismas trumpresignation trump,Donald Trump,0
whitmer send guard arrested maga idiot dressed like nun whipped racist ruler biden pick roll easy victory unless joe fuck govwhitmer magasucks,Joe Biden,1
first tv interview lucy flores biden accusation gal full shit 1 looked mirror think want smell hair 2 took long bothered,Joe Biden,0
biden also name warren vp adjust policy progressive agenda get support progressive base party,Joe Biden,0
thank vice president biden heartfelt eloquence appreciated commendable happy thanksgiving,Joe Biden,1
bernie oppo truth keep trying put rest fact staunch hillary advocate bernie critic 2016 privy bernie oppo book also extensive research nothing saw already public record,Bernie Sanders,0
glad least someone see creepy joe pedo creepyjoethepedo,Joe Biden,0
democrat 2016 stand let u take back white house bluewave resist time challenge status quo democrat 2020 let u vote creepy moderate sure medical marijuana universal healthcare joebiden,Joe Biden,1
dems field day w bush whenever mispoke awful quiet defensive joebiden though,Joe Biden,0
happened progressive race 3 presidential candidate bernie gravel williamson signed would call basic straightforward progressivepledge,Bernie Sanders,1
berniesanders inability talk wout compromising intelligence beyond voting anyone democrat becoming increasingly hard amp acting like lawyer amp thinking would bust pledge since byebyebernie democrat saturdaymorning,Bernie Sanders,0
flip wrong sick low energy bad loser smugly amp wrongly said proof idiocy videopotus trump never b amp buildthatwall guess say matter factly wrong,Donald Trump,1
